id,symbol,image_location
2213,pick_and_mix,0
2214,picnic,0
2215,picture,0
2216,picture_frame,0
2217,pie,0
2218,pie_apple,0
2219,pie_chart,0
2220,pie_cherry,0
2221,pie_meat,0
2222,piglet,0
2223,pilot_1a,0
2224,pilot_1b,0
2225,pilot_2a,0
2226,pilot_2b,0
2227,pine_cone,0
2228,pine_nut,0
2229,pineapple,0
2230,pineapple_juice,0
2231,pink,0
2232,pink_bright,0
2233,pink_pale,0
2234,pint,0
2235,pint_half,0
2236,pistachios,0
2237,pizza,0
2238,pizza_2,0
2239,pizza_cutter,0
2240,place_mat,0
2241,place_setting,0
2242,plane,0
2243,plane_landing,0
2244,plane_take_off,0
2245,planets,0
2246,plant,0
2247,plaster,0
2248,plastic,0
2249,plastic_bag,0
2250,plastic_pocket,0
2251,plate,0
2252,plate_guard,0
2253,plate_lipped,0
2254,play_area,0
2255,playdough,0
2256,playing_card_picture,0
2257,playing_cards,0
2258,playing_cards_clubs,0
2259,playing_cards_diamonds,0
2260,playing_cards_hearts,0
2261,playing_cards_patience,0
2262,playing_cards_spades,0
2263,playstation,0
2264,pliers,0
2265,plug_2,0
2266,plum,0
2267,plum_tomato,0
2268,pluto,0
2269,pocket,0
2270,point,0
2271,pointed,0
2272,polar_bear,0
2273,police_1a,0
2274,police_1b,0
2275,police_car,0
2276,police_helmet,0
2277,police_radio,0
2278,polish_nails,0
2279,pond,0
2280,pool_hoist,0
2281,pool_snooker,0
2282,pop_champagne_cork,0
2283,pop_socks,0
2284,poppadoms,0
2285,porcupine,0
2286,pork_chop,0
2287,porridge,0
2288,porter_hospital_1a,0
2289,porter_hospital_1b,0
2290,porter_hospital_2a,0
2291,porter_hospital_2b,0
2292,post_person_1a,0
2293,post_person_1b,0
2294,post_person_2a,0
2295,post_person_2b,0
2296,post_van,0
2297,postit,0
2298,pot,0
2299,pot_noodle,0
2300,potato,0
2301,potted_plant,0
2302,pottery,0
2303,potty_chair,0
2304,poultry,0
2305,pour_cake_mixture,0
2306,pour_custard,0
2307,powder_puff,0
2308,power_switch,0
2309,prawn,0
2310,pray,0
2311,prayer,0
2312,present,0
2313,pretty,0
2314,pretzel,0
2315,prickles,0
2316,print,0
2317,print_preview,0
2318,printer,0
2319,prism_hexagonal,0
2320,prism_triangular,0
2321,protein,0
2322,puffin,0
2323,pull_along_toy,0
2324,pumice_stone,0
2325,pumpkin,0
2326,pumpkin_lantern,0
2327,pumpkin_pie,0
2328,pupil,0
2329,puppet,0
2330,pureed_food,0
2331,pureed_food_2,0
2332,puritans,0
2333,purple,0
2334,purse,0
2335,put_in_bin,0
2336,put_on_cap,0
2337,put_on_coat,0
2338,put_out_rubbish,0
2339,pyjamas,0
2340,pyramid_square_base,0
2341,pyramid_triangular_base,0
2342,q,0
2343,q_lower_case,0
2344,quadrilateral,0
2345,quail,0
2346,quarter,0
2347,quiche_flan,0
2348,quiet,0
2349,r,0
2350,r_lower_case,0
2351,rabbit,0
2352,rabbit_hutch,0
2353,race_athletics,0
2354,radish,0
2355,rain,0
2356,rainbow,0
2357,raincoat,0
2358,raisin,0
2359,raisin_currants,0
2360,rake,0
2361,ram,0
2362,ramp,0
2363,rash,0
2364,rat,0
2365,rattle_snake,0
2366,ravioli,0
2367,razor,0
2368,razor_electric,0
2369,ready,0
2370,ready_2,0
2371,ready_meal,0
2372,ready_meal_lamb,0
2373,receive_email,0
2374,recipe,0
2375,rectangle,0
2376,recycle_bin,0
2377,recycle_logo,0
2378,recycling_bins,0
2379,red,0
2380,refridgerate,0
2381,refuse_collector_1a,0
2382,refuse_collector_1b,0
2383,refuse_collector_2a,0
2384,refuse_collector_2b,0
2385,refuse_lorry,0
2386,reindeer,0
2387,relax_3,0
2388,remote_control,0
2389,retire,0
2390,retired,0
2391,rhinoceros,0
2392,rhombus,0
2393,rhubarb,0
2394,ribbon,0
2395,rice,0
2396,rice_cake,0
2397,rice_packet,0
2398,ride_horse,0
2399,riding_hat,0
2400,rifle,0
2401,right,0
2402,right_click,0
2403,right_hand,0
2404,ring,0
2405,ring_binder,0
2406,risen,0
2407,road,0
2408,roast_dinner,0
2409,robin,0
2410,rocket,0
2411,rocket_2,0
2412,rocking_chair,0
2413,roll_on_deodorant,0
2414,roll_pastry,0
2415,roller_blind,0
2416,roller_coaster,0
2417,rolling_pin,0
2418,roman_blind,0
2419,room,0
2420,roots,0
2421,rose,0
2422,rosette,0
2423,rotary_washing_line,0
2424,rowing_boat,0
2425,rudolph,0
2426,rug,0
2427,rugby_ball,0
2428,run,0
2429,s,0
2430,s_lower_case,0
2431,sack,0
2432,sad_lady,0
2433,sad_man,0
2434,saddle,0
2435,saddle_2,0
2436,safety_goggles,0
2437,safety_pin,0
2438,sailor_1a,0
2439,sailor_1b,0
2440,salad,0
2441,salad_packet,0
2442,salad_plate,0
2443,salami_sausage,0
2444,salt,0
2445,salt,0
2446,salty,0
2447,same,0
2448,sand_pit,0
2449,sandals,0
2450,sandpaper,0
2451,sandwich,0
2452,sandwich_cheese,0
2453,sandwich_chicken,0
2454,sandwich_ham,0
2455,sandwich_sausage,0
2456,sandwich_toasted,0
2457,sanitary_towel,0
2458,satellite,0
2459,satsuma,0
2460,saturn,0
2461,sauce_apple,0
2462,sauce_brown,0
2463,sauce_cranberry,0
2464,sauce_tomato,0
2465,saucepan,0
2466,saucer,0
2467,sausage_and_mash,0
2468,sausage_cumberland,0
2469,sausage_roll,0
2470,sausage_roll_small,0
2471,sausages,0
2472,sausages_2,0
2473,save,0
2474,saw,0
2475,scales,0
2476,scales_2,0
2477,scales_fish,0
2478,scanning,0
2479,scar,0
2480,scarecrow,0
2481,scarf,0
2482,scary,0
2483,school,0
2484,school_1,0
2485,school_bag,0
2486,science,0
2487,science_class,0
2488,science_room,0
2489,scissors,0
2490,scoop,0
2491,scoop,0
2492,score_goal,0
2493,screw,0
2494,screwdriver,0
2495,scrubbing_brush,0
2496,seagull,0
2497,seahorse,0
2498,seal,0
2499,seat_belt,0
2500,second,0
2501,second_3,0
2502,secretary_1a,0
2503,secretary_1b,0
2504,secretary_2a,0
2505,secretary_2b,0
2506,see_saw,0
2507,seedling,0
2508,seeds,0
2509,seizure,0
2510,senses,0
2511,sensory_room,0
2512,sensory_tube,0
2513,serene_lady,0
2514,serene_man,0
2515,serve,0
2516,serviette,0
2517,set_the_table,0
2518,set_timer,0
2519,settee_1,0
2520,settee_2,0
2521,seven,0
2522,seven_dots,0
2523,seventeen,0
2524,seventy,0
2525,seventy_five_percent,0
2526,shallow,0
2527,shampoo,0
2528,shampoo_animal,0
2529,shampoo_hair,0
2530,shape_puzzle,0
2531,shapes,0
2532,shapesorter,0
2533,sharp,0
2534,shave,0
2535,shave_underarm,0
2536,shave_with_razor,0
2537,shaving_cream,0
2538,sheep,0
2539,shells,0
2540,shepherd_1a,0
2541,shepherd_1b,0
2542,shin,0
2543,shiny,0
2544,shirt,0
2545,shoe_ladies,0
2546,shoe_mans,0
2547,shooting_star,0
2548,shop,0
2549,shop_2,0
2550,short_1,0
2551,short_2,0
2552,short_hair,0
2553,shorts,0
2554,shoulder,0
2555,shower,0
2556,shower_1,0
2557,shower_2,0
2558,shower_cap,0
2559,shower_gel,0
2560,shrew,0
2561,shrimp,0
2562,shrove_tuesday_1,0
2563,shuttlecock,0
2564,side,0
2565,sieve,0
2566,sieve,0
2567,signpost,0
2568,signpost_1,0
2569,silence,0
2570,simnel_cake,0
2571,singer_1a,0
2572,singer_1b,0
2573,singer_2a,0
2574,singer_2b,0
2575,single_bed,0
2576,sink,0
2577,sink_2,0
2578,sister,0
2579,sit_at_computer,0
2580,sit_at_computer_2,0
2581,six,0
2582,six_dots,0
2583,sixteen,0
2584,sixty,0
2585,skate_park,0
2586,skateboard,0
2587,skeleton,0
2588,ski,0
2589,skin,0
2590,skirt,0
2591,skis,0
2592,skull,0
2593,skunk,0
2594,sledge,0
2595,sleep_suit_baby,0
2596,sleigh,0
2597,slice,0
2598,slide,0
2599,sling,0
2600,slippers,0
2601,slippery,0
2602,slug,0
2603,smoke,0
2604,smooth,0
2605,snail,0
2606,snake,0
2607,sneering_lady,0
2608,sneering_man,0
2609,sneeze_cold,0
2610,snow,0
2611,soap,0
2612,socks,0
2613,soft,0
2614,soldier_1a,0
2615,soldier_1b,0
2616,soldier_2a,0
2617,soldier_2b,0
2618,sole,0
2619,some,0
2620,son,0
2621,soup,0
2622,soup_carrot,0
2623,soup_chicken,0
2624,soup_mushroom,0
2625,soup_onion,0
2626,soup_pea,0
2627,soup_tomato,0
2628,soup_vegetable,0
2629,sour,0
2630,sour_cream,0
2631,south,0
2632,south_east,0
2633,south_west,0
2634,space_bar,0
2635,spaceship,0
2636,spade,0
2637,spaghetti,0
2638,spaghetti_bolognaise,0
2639,sparkler,0
2640,spatula,0
2641,spatula_2,0
2642,speech_language_therapist_1a,0
2643,speech_language_therapist_1b,0
2644,speech_language_therapist_2a,0
2645,speech_language_therapist_2b,0
2646,spicy,0
2647,spider,0
2648,spiders_web,0
2649,spinach,0
2650,spine,0
2651,sponge,0
2652,spoon,0
2653,spoon_adapted,0
2654,spot_light,0
2655,spotty,0
2656,spotty_2,0
2657,spread,0
2658,spring,0
2659,spring_onions,0
2660,sprinkle,0
2661,square,0
2662,square_setsquare,0
2663,squash,0
2664,squash,0
2665,squeak,0
2666,squirrel_1a,0
2667,squirrel_1b,0
2668,stable,0
2669,stable_1,0
2670,stable_2,0
2671,stag,0
2672,stairs,0
2673,standard_lamp,0
2674,staple,0
2675,stapler,0
2676,star,0
2677,star_2,0
2678,star_stacker,0
2679,starfish,0
2680,steak,0
2681,steam_train,0
2682,steamer,0
2683,step_brother,0
2684,step_by_step,0
2685,step_dad_parent,0
2686,step_daughter_1,0
2687,step_daughter_2,0
2688,step_mum_parent,0
2689,step_sister,0
2690,step_son_1,0
2691,step_son_2,0
2692,stereo,0
2693,stethoscope,0
2694,stick,0
2695,stickers,0
2696,sticky,0
2697,sting_bee,0
2698,stir_fry,0
2699,stir_fry,0
2700,stir_mix,0
2701,stirrups,0
2702,stoat,0
2703,stock,0
2704,stock_cubes,0
2705,stomach,0
2706,stomach_1,0
2707,stomach_ache,0
2708,stone,0
2709,stool,0
2710,straight,0
2711,strain,0
2712,straw,0
2713,strawberry,0
2714,strawberry_jam,0
2715,string,0
2716,striped,0
2717,stroke,0
2718,strong,0
2719,stubble,0
2720,stuffing,0
2721,subsoil,0
2722,subtract,0
2723,sugar_bowl,0
2724,sugar_brown,0
2725,sugar_white,0
2726,suit_ladys,0
2727,suit_mans,0
2728,suitcase_1,0
2729,suitcase_2,0
2730,sum,0
2731,summer,0
2732,sun,0
2733,sun_lounger,0
2734,sunglasses,0
2735,sunscreen,0
2736,surgery_health_centre,0
2737,surprised_lady,0
2738,surprised_man,0
2739,swan,0
2740,sweatshirt,0
2741,swede,0
2742,sweet,0
2743,sweet_2,0
2744,sweet_potato,0
2745,sweetcorn,0
2746,swim,0
2747,swimming_cap,0
2748,swimming_class,0
2749,swimming_costume,0
2750,swimming_trunks,0
2751,swing,0
2752,swing,0
2753,swiss_roll,0
2754,switch_access,0
2755,switch_low_profile_1,0
2756,switch_low_profile_2,0
2757,switch_low_profile_3,0
2758,switch_mount,0
2759,switch_on_television,0
2760,syringe,0
2761,t,0
2762,t_lower_case,0
2763,table,0
2764,table_2,0
2765,table_cloth,0
2766,tablecloth,0
2767,tablet_blister_pack,0
2768,tablets,0
2769,take_a_work_break,0
2770,take_off_cap,0
2771,takeaway_burger,0
2772,takeaway_burger_and_chips,0
2773,takeaway_chinese,0
2774,takeaway_container,0
2775,takeaway_indian,0
2776,takeaway_pizza,0
2777,tall,0
2778,tampon,0
2779,tap,0
2780,tape_measure,0
2781,tape_recorder,0
2782,tart,0
2783,tartan,0
2784,taste,0
2785,tattoo,0
2786,taxi,0
2787,taxi_driver_1a,0
2788,taxi_driver_1b,0
2789,taxi_driver_1c,0
2790,taxi_driver_1d,0
2791,taxi_driver_2a,0
2792,taxi_driver_2b,0
2793,taxi_driver_2c,0
2794,taxi_driver_2d,0
2795,tea,0
2796,tea_bag,0
2797,tea_instant,0
2798,tea_spoon,0
2799,tea_time,0
2800,tea_towel,0
2801,teacher_1a,0
2802,teacher_1b,0
2803,teacher_2a,0
2804,teacher_2b,0
2805,teapot,0
2806,technology,0
2807,teddy_bear,0
2808,teeth,0
2809,teeth_2,0
2810,telephone_handset,0
2811,telephone_toy,0
2812,temple,0
2813,ten,0
2814,tennis,0
2815,terracotta,0
2816,test,0
2817,test_tube,0
2818,text_mobile_message,0
2819,text_phone,0
2820,theme_park,0
2821,thermometer,0
2822,thermometer_2,0
2823,thick,0
2824,thigh,0
2825,thin,0
2826,thin_2,0
2827,thirsty,0
2828,thirteen,0
2829,thirty,0
2830,this_month,0
2831,this_week,0
2832,thousand,0
2833,three,0
2834,three_dots,0
2835,three_quarters,0
2836,three_wise_kings,0
2837,throat,0
2838,through,0
2839,thumb,0
2840,thumbs,0
2841,thunder_storm,0
2842,tidy_up,0
2843,tie,0
2844,tie_2,0
2845,tiger,0
2846,tights,0
2847,time_out,0
2848,timer_2,0
2849,tin,0
2850,tin_can,0
2851,tin_foil,0
2852,tinned_apricots,0
2853,tinned_cherries,0
2854,tinned_mushroom_soup,0
2855,tinned_peaches,0
2856,tinned_pears,0
2857,tinned_peas,0
2858,tinned_pineapple,0
2859,tinned_plums,0
2860,tinned_sweetcorn,0
2861,tinned_tomato,0
2862,tinsel,0
2863,tippex,0
2864,tissues,0
2865,toad,0
2866,toast,0
2867,toaster,0
2868,today,0
2869,toe_nail,0
2870,toilet,0
2871,go_to_the_toilet,0
2872,toilet_roll,0
2873,toilets,0
2874,tomato,0
2875,tomato_juice,0
2876,tomato_slice,0
2877,tomb_1,0
2878,tomb_2,0
2879,tomorrow,0
2880,tongs,0
2881,tongue,0
2882,tooth,0
2883,toothache,0
2884,toothbrush,0
2885,toothbrush_electric,0
2886,toothpaste,0
2887,top,0
2888,top_2,0
2889,topsoil,0
2890,torch,0
2891,torch_2,0
2892,torch_3,0
2893,tortoise,0
2894,toss_pancake,0
2895,touch_screen,0
2896,toupee,0
2897,towel,0
2898,toy_box,0
2899,toy_car,0
2900,toy_soldier,0
2901,toys,0
2902,trachea,0
2903,tracksuit,0
2904,tractor,0
2905,traffic_lights,0
2906,train,0
2907,trainers,0
2908,trampoline,0
2909,trampoline,0
2910,transparent,0
2911,trap,0
2912,trapezium,0
2913,travel,0
2914,tray,0
2915,tree,0
2916,tree_ornament_chocolate,0
2917,tree_trunk,0
2918,triangle_acute,0
2919,triangle_equilateral,0
2920,triangle_isosceles,0
2921,triangle_obtuse,0
2922,triangle_right_angled,0
2923,triangle_scalene,0
2924,trick_or_treat,0
2925,tripod,0
2926,trousers,0
2927,trowel,0
2928,tshirt,0
2929,tulip,0
2930,tuna,0
2931,turkey,0
2932,turkey_2,0
2933,turn_down_heat,0
2934,turn_off_light_switch,0
2935,turn_on_light_switch,0
2936,turn_up_heat,0
2937,turnip,0
2938,turtle,0
2939,tv_drama,0
2940,twelve,0
2941,twenty,0
2942,twenty_five_percent,0
2943,two,0
2944,two_dots,0
2945,two_thirds,0
2946,u,0
2947,u_lower_case,0
2948,ugly,0
2949,umbrella,0
2950,unbuckle,0
2951,unbutton,0
2952,uncle_maternal,0
2953,uncle_paternal,0
2954,under_1,0
2955,underarm,0
2956,underarm_hair,0
2957,underground_sign,0
2958,underground_train,0
2959,undress,0
2960,untie,0
2961,up,0
2962,upper_arm,0
2963,uranus,0
2964,usb_stick,0
2965,use_computer,0
2966,v,0
2967,v_lower_case,0
2968,vacuum_cleaner_1,0
2969,vacuum_cleaner_2,0
2970,vacuum_cleaner_hand_held,0
2971,vagina,0
2972,van,0
2973,varnish,0
2974,vase,0
2975,vegetables,0
2976,venus,0
2977,vertical_blinds,0
2978,vest,0
2979,vice,0
2980,video_camera,0
2981,video_player,0
2982,video_tape,0
2983,vine,0
2984,vinegar,0
2985,visitor_1a,0
2986,visitor_1b,0
2987,visor,0
2988,visor_2,0
2989,volleyball,0
2990,vomit,0
2991,vulture,0
2992,w,0
2993,w_lower_case,0
2994,wafer,0
2995,wag_tail,0
2996,wag_tail_2,0
2997,waistcoat,0
2998,walk_dog,0
2999,walking_frame,0
3000,walking_stick,0
3001,walkman,0
3002,wall,0
3003,wallet,0
3004,walnut,0
3005,walrus,0
3006,wardrobe,0
3007,warm_clothes,0
3008,warm_fire,0
3009,warning_light,0
3010,wash_clothes,0
3011,wash_face,0
3012,wash_hands,0
3013,wash_up,0
3014,wash_vegetables,0
3015,washing_machine,0
3016,washing_powder,0
3017,washing_up_bowl,0
3018,washing_up_liquid,0
3019,wasp,0
3020,waste_paper_bin,0
3021,watch,0
3022,water,0
3023,water_bottle_hamster,0
3024,water_bowl,0
3025,water_pistol,0
3026,water_plants,0
3027,water_table,0
3028,watering_can,0
3029,watermelon,0
3030,waterproof,0
3031,wavy,0
3032,weak_link,0
3033,web_address,0
3034,webbed_foot,0
3035,webcam,0
3036,weeds,0
3037,week,0
3038,week_1,0
3039,weekend,0
3040,weigh,0
3041,wellington_boots,0
3042,west,0
3043,wet,0
3044,wet_1,0
3045,what,0
3046,wheelbarrow,0
3047,wheelchair,0
3048,wheelchair_and_switch_mount,0
3049,wheelchair_communication_aid,0
3050,wheelie_bin,0
3051,wheelie_bin_2,0
3052,wheelie_bin_3,0
3053,when,0
3054,where,0
3055,where_1,0
3056,which,0
3057,whisk,0
3058,whisk,0
3059,whiskers,0
3060,white,0
3061,whiteboard,0
3062,who,0
3063,whole,0
3064,why,0
3065,wife,0
3066,wig_1,0
3067,wig_2,0
3068,wii,0
3069,wii_fit,0
3070,window,0
3071,windpipe,0
3072,wine,0
3073,wing,0
3074,winner,0
3075,winter,0
3076,wipe_table,0
3077,wire_break,0
3078,wishbone,0
3079,witch,0
3080,witches_hat,0
3081,wolf,0
3082,wood,0
3083,wood_lathe,0
3084,wooden_spoon,0
3085,woodstain,0
3086,wool,0
3087,work,0
3088,work_book,0
3089,worksheet,0
3090,world,0
3091,worried_lady,0
3092,worried_man,0
3093,wrap,0
3094,wrapping_paper,0
3095,wrench,0
3096,wrinkled,0
3097,wrist,0
3098,wrong_thought,0
3099,x,0
3100,x_lower_case,0
3101,xray,0
3102,xylophone,0
3103,y,0
3104,y_lower_case,0
3105,yellow,0
3106,yesterday,0
3107,yogurt,0
3108,yorkshire_pudding,0
3109,young,0
3110,yoyo,0
3111,yucky,0
3112,yule_log,0
3113,yummy,0
3114,z,0
3115,z_lower_case,0
3116,zebra,0
3117,zebra_crossing,0
3118,zero,0
3119,zip,0
3120,arrest,0
3121,ask,0
3122,attract,0
3123,bend,0
3124,bend_2,0
3125,bite,0
3126,blink,0
3127,blow,0
3128,blow_kiss,0
3129,bounce,0
3130,bounce_ball,0
3131,box,0
3132,bring,0
3133,build,0
3134,burn_2,0
3135,call_out,0
3136,camp,0
3137,carry,0
3138,carry_books,0
3139,carve_meat,0
3140,carve_wood,0
3141,catch_1,0
3142,catch_2,0
3143,celebrate_1,0
3144,change,0
3145,change_clothes,0
3146,change_mind,0
3147,change_weather,0
3148,chase,0
3149,cheat,0
3150,chew,0
3151,choke,0
3152,chop_wood,0
3153,clap_hands,0
3154,climb_down,0
3155,climb_tree,0
3156,climb_up,0
3157,close,0
3158,close_door,0
3159,collect,0
3160,come,0
3161,communicate,0
3162,computer_folder,0
3163,copy,0
3164,count,0
3165,count_2,0
3166,crawl,0
3167,cross_fingers,0
3168,crouch,0
3169,crumple_paper,0
3170,cut,0
3171,cut_with_scissors,0
3172,dance,0
3173,dance_2,0
3174,dance_3,0
3175,daydream,0
3176,decorate,0
3177,deliver,0
3178,deliver_2,0
3179,dial,0
3180,die,0
3181,dig,0
3182,dig_2,0
3183,dive,0
3184,download,0
3185,draw,0
3186,dream,0
3187,drink_2,0
3188,drink_3,0
3189,drip,0
3190,drive,0
3191,drown,0
3192,eat,0
3193,eat_1,0
3194,eat_2,0
3195,escape,0
3196,fall_off,0
3197,fall_over,0
3198,fasten,0
3199,feed_someone,0
3200,feed_someone_2,0
3201,fight,0
3202,file_metal,0
3203,file_wood,0
3204,fill_2,0
3205,find,0
3206,flip_coin,0
3207,forward_wind,0
3208,fried_breakfast,0
3209,get,0
3210,get_off_bus,0
3211,get_on_bus,0
3212,get_out_of_chair,0
3213,get_up,0
3214,get_up_2,0
3215,give,0
3216,give_up_cake,0
3217,give_up_foods,0
3218,go,0
3219,go_in,0
3220,go_outside,0
3221,go_out_2,0
3222,grab,0
3223,grab_1,0
3224,grow,0
3225,grow_2,0
3226,grow_hair,0
3227,grow_hair_2,0
3228,guess,0
3229,hang,0
3230,hang_coat,0
3231,hatch,0
3232,help,0
3233,hike,0
3234,hike_2,0
3235,hit,0
3236,hit_something,0
3237,hold,0
3238,hold_hands,0
3239,hold_sledge_hammer,0
3240,hop,0
3241,hop_2,0
3242,hug,0
3243,hunt,0
3244,insert,0
3245,jog,0
3246,join,0
3247,join_2,0
3248,join_3,0
3249,jump,0
3250,jump_2,0
3251,keep,0
3252,kick_ball,0
3253,kick_person,0
3254,kick_swimming,0
3255,kill,0
3256,knit,0
3257,knock,0
3258,knock_down,0
3259,lie_on_back,0
3260,look,0
3261,make,0
3262,meet,0
3263,miss_bus,0
3264,move,0
3265,nod,0
3266,open,0
3267,open_2,0
3268,open_door,0
3269,open_door_1,0
3270,open_door_2,0
3271,order_1,0
3272,order_2,0
3273,pack_suitcase,0
3274,paint,0
3275,paint_1,0
3276,paint_2,0
3277,park,0
3278,pat_dog,0
3279,peel_orange,0
3280,pick,0
3281,pick_up,0
3282,plant,0
3283,play,0
3284,plough,0
3285,pluck,0
3286,post_letter,0
3287,pour,0
3288,pray_2,0
3289,press_button,0
3290,prop_up,0
3291,protect,0
3292,pull,0
3293,pull_2,0
3294,push,0
3295,push_2,0
3296,push_down,0
3297,put,0
3298,put_away,0
3299,put_in,0
3300,put_in_cassette_tape,0
3301,put_in_cd_dvd,0
3302,put_in_contact_lens,0
3303,put_on_helmet,0
3304,put_on_lid,0
3305,queue,0
3306,raise_feet,0
3307,raise_head,0
3308,rake_2,0
3309,reach_for,0
3310,read,0
3311,read_2,0
3312,read_3,0
3313,read_book,0
3314,receive,0
3315,relax,0
3316,relax_2,0
3317,remove,0
3318,rest,0
3319,return_1,0
3320,return_book,0
3321,rewind,0
3322,ride_car,0
3323,ring_bell,0
3324,ring_doorbell,0
3325,rinse,0
3326,rock_chair,0
3327,rollerskate,0
3328,roll_dice,0
3329,roll_over,0
3330,rub,0
3331,scrub,0
3332,seal_envelope,0
3333,separate,0
3334,serve_2,0
3335,set_table,0
3336,sew,0
3337,shake,0
3338,shake_hands,0
3339,shake_something,0
3340,share,0
3341,sharpen,0
3342,shoot,0
3343,shout,0
3344,show_me,0
3345,sign,0
3346,sing,0
3347,sink,0
3348,sink_2,0
3349,sit,0
3350,sit_2,0
3351,sit_in_beanbag,0
3352,sit_on_floor,0
3353,skate,0
3354,skid,0
3355,skip,0
3356,sleep_female,0
3357,sleep_male,0
3358,sleep_on_side,0
3359,slide,0
3360,slide_backwards,0
3361,slide_forwards,0
3362,smear,0
3363,smile,0
3364,sneak,0
3365,sort,0
3366,spell,0
3367,spill,0
3368,spin,0
3369,spray,0
3370,squeeze,0
3371,squirt,0
3372,stamp,0
3373,stand,0
3374,steal,0
3375,stir,0
3376,stretch,0
3377,stroke_2,0
3378,study,0
3379,swim_2,0
3380,take,0
3381,take_care_of,0
3382,take_off_lid,0
3383,take_out,0
3384,take_picture,0
3385,talk_1,0
3386,talk_2,0
3387,talk_3,0
3388,talk_4,0
3389,tear,0
3390,telephone_2,0
3391,telephone_mobile,0
3392,telephone_mobile_2,0
3393,think,0
3394,throw_away,0
3395,tickle,0
3396,tidy_2,0
3397,tie,0
3398,tighten,0
3399,touch,0
3400,trace,0
3401,transport_car,0
3402,trim,0
3403,trim_hedge,0
3404,turn,0
3405,turn_down_light,0
3406,turn_off,0
3407,turn_on,0
3408,turn_up_light,0
3409,type,0
3410,unbutton_2,0
3411,unlock,0
3412,verbs_collective,0
3413,visit,0
3414,vomit_2,0
3415,vote,0
3416,wait,0
3417,wait_table,0
3418,wake_up,0
3419,walk,0
3420,walk_downstairs,0
3421,walk_upstairs,0
3422,walk_up_to,0
3423,want,0
3424,watch,0
3425,wear_helmet,0
3426,weigh_food,0
3427,weigh_person,0
3428,whisper,0
3429,wiggle,0
3430,work_2,0
3431,wrestle,0
3432,write,0
3433,write_cheque,0
3434,write_letter,0
3435,yawn,0
3436,zoom,0
